WOBA.klbf,RPMA.rpm,HKLA.klbf,DMEA.ft,DBTM.ft,BPOS.ft,MFOP.%,MFIA.galUS/min,ROPA.ft/h,SPPA.psi,TIME.S
0,0.0,93.905,22207.8,4675.5,60.9,13.0,0,0,12.8929999999999,1533230780
0,0.0,94.492,22207.8,4675.5,60.9,14.0,0,0,13.034,1533230800
0,0.0,94.011,22207.8,4675.5,60.9,12.1079999999999,0,0,12.265,1533230820
0,0.0,93.91,22207.8,4675.5,60.9,13.0,0,0,14.602,1533230840
0,0.0,94.0029999999999,22207.8,4675.5,60.9,12.004,0,0,14.703,1533230860
0,0.0,94.012,22207.8,4675.5,60.9,12.117,0,0,13.534,1533230880
0,0.0,94.3,22207.8,4675.5,60.9,12.0,0,0,12.8129999999999,1533230900
0,0.0,94.095,22207.8,4675.5,60.9,14.0,0,0,14.625,1533230920
0,0.0,94.014,22207.8,4675.5,60.9,11.272,0,0,13.491,1533230940
0,0.0,93.781,22207.8,4675.5,60.9,11.162,0,0,12.8809999999999,1533230960
0,0.0,93.911,22207.8,4675.5,60.9,13.0,0,0,15.0279999999999,1533230980
0,0.0,93.715,22207.8,4675.5,60.9,12.0,0,0,12.8,1533231000
0,0.0,94.2,22207.8,4675.5,60.9,11.204,0,0,13.311,1533231020
0,0.0,94.382,22207.8,4675.5,60.9,11.088,0,0,12.844,1533231040
0,0.0,93.907,22207.8,4675.5,60.9,11.033,0,0,12.817,1533231060
0,0.0,94.1,22207.8,4675.5,60.9,13.542,0,0,14.7209999999999,1533231080
0,0.0,94.156,22207.8,4675.5,60.9,12.562,0,0,15.498,1533231100
0,0.0,93.9829999999999,22207.8,4675.5,60.9,12.415,0,0,14.379,1533231120
0,0.0,94.1139999999999,22207.8,4675.5,60.9,13.429,0,0,12.543,1533231140
0,0.0,93.955,22207.8,4675.5,60.9,12.109,0,0,12.32,1533231160
0,0.0,94.06,22207.8,4675.5,60.9,12.0,0,0,12.442,1533231180
0,0.0,93.8,22207.8,4675.5,60.9,12.491,0,0,13.485,1533231200
0,0.0,94.1289999999999,22207.8,4675.5,60.9,13.0,0,0,14.78,1533231220
0,0.0,93.937,22207.8,4675.5,60.9,14.0,0,0,12.579,1533231240
0,0.0,94.1,22207.8,4675.5,60.9,12.0,0,0,11.874,1533231260
0,0.0,94.094,22207.8,4675.5,60.9,13.873,0,0,13.427,1533231280
0,0.0,94.2,22207.8,4675.5,60.9,10.049,0,0,14.632,1533231300
0,0.0,94.1,22207.8,4675.5,60.9,12.0,0,0,12.09,1533231320
0,0.0,94.008,22207.8,4675.5,60.9,12.0,0,0,13.3,1533231340
0,0.0,94.088,22207.8,4675.5,60.9,11.9409999999999,0,0,13.3,1533231360
0,0.0,93.915,22207.8,4675.5,60.9,12.847,0,0,15.208,1533231380
0,0.0,93.911,22207.8,4675.5,60.9,10.557,0,0,12.8,1533231400
0,0.0,94.306,22207.8,4675.5,60.9,14.0,0,0,14.261,1533231420
0,0.0,93.919,22207.8,4675.5,60.9,12.812,0,0,12.687,1533231440
0,0.0,93.8579999999999,22207.8,4675.5,60.9,11.3159999999999,0,0,12.263,1533231460
0,0.0,94.2829999999999,22207.8,4675.5,60.9,12.22,0,0,13.662,1533231480
0,0.0,94.165,22207.8,4675.5,60.9,11.3509999999999,0,0,15.3,1533231500
0,0.0,94.1,22207.8,4675.5,60.9,13.455,0,0,15.3,1533231520
0,0.0,93.995,22207.8,4675.5,60.9,11.947,0,0,12.7209999999999,1533231540
0,0.0,93.729,22207.8,4675.5,60.9,14.0,0,0,13.11,1533231560
0,0.0,93.839,22207.8,4675.5,60.9,12.263,0,0,13.3,1533231580
0,0.0,94.37,22207.8,4675.5,60.9,12.148,0,0,13.137,1533231600
0,0.0,94.151,22207.8,4675.5,60.9,11.763,0,0,15.58,1533231620
0,0.0,94.042,22207.8,4675.5,60.9,12.0,0,0,14.405,1533231640
0,0.0,94.1,22207.8,4675.5,60.9,11.889,0,0,13.456,1533231660
0,0.0,94.067,22207.8,4675.5,60.9,13.7779999999999,0,0,12.8,1533231680
0,0.0,94.225,22207.8,4675.5,60.9,12.0,0,0,14.4729999999999,1533231700
0,0.0,93.9179999999999,22207.8,4675.5,60.9,10.815,0,0,15.137,1533231720
0,0.0,94.195,22207.8,4675.5,60.9,12.0,0,0,14.137,1533231740
0,0.0,94.266,22207.8,4675.5,60.9,11.019,0,0,12.857,1533231760
0,0.0,93.914,22207.8,4675.5,60.9,11.572,0,0,12.328,1533231780
0,0.0,94.2239999999999,22207.8,4675.5,60.9,12.855,0,0,12.651,1533231800
0,0.0,94.1,22207.8,4675.5,60.9,12.577,0,0,14.322,1533231820
0,0.0,93.839,22207.8,4675.5,60.9,11.307,0,0,12.8,1533231840
0,0.0,94.057,22207.8,4675.5,60.9,12.217,0,0,12.4379999999999,1533231860
0,0.0,94.242,22207.8,4675.5,60.9,12.577,0,0,12.8,1533231880
0,0.0,93.904,22207.8,4675.5,60.9,11.26,0,0,14.7809999999999,1533231900
0,0.0,94.237,22207.8,4675.5,60.9,12.0,0,0,12.025,1533231920
0,0.0,93.775,22207.8,4675.5,60.9,12.0,0,0,12.349,1533231940
0,0.0,93.978,22207.8,4675.5,60.9,11.0,0,0,13.727,1533231960
0,0.0,94.05,22207.8,4675.5,60.9,13.299,0,0,13.15,1533231980
0,0.0,94.3579999999999,22207.8,4675.5,60.9,10.792,0,0,13.319,1533232000
0,0.0,94.449,22207.8,4675.5,60.9,12.0859999999999,0,0,14.243,1533232020
0,0.0,94.257,22207.8,4675.5,60.9,11.0,0,0,14.7,1533232040
0,0.0,94.0339999999999,22207.8,4675.5,60.9,11.332,0,0,13.898,1533232060
0,0.0,94.163,22207.8,4675.5,60.9,12.0,0,0,12.9829999999999,1533232080
0,0.0,94.1,22207.8,4675.5,60.9,10.3709999999999,0,0,14.404,1533232100
0,0.0,94.074,22207.8,4675.5,60.9,11.8709999999999,0,0,12.2779999999999,1533232120
0,0.0,94.178,22207.8,4675.5,60.9,12.0,0,0,12.284,1533232140
0,0.0,92.906,22207.8,4675.5,45.906,11.187,0,0,15.1879999999999,1533232160
0,0.0,106.503999999999,22207.8,4675.5,18.088,12.0,0,0,15.4379999999999,1533232180
0,0.0,96.6729999999999,22207.8,4675.5,6.7,12.0,0,0,13.3,1533232200
0,0.0,96.0,22207.8,4675.5,6.7,12.209,0,0,13.489,1533232220
0,0.0,96.0,22207.8,4675.5,6.7,11.868,0,0,15.036,1533232240
0,0.0,95.9179999999999,22207.8,4675.5,6.7,12.0,0,0,16.327,1533232260
0,0.0,95.928,22207.8,4675.5,6.7,12.147,0,0,14.342,1533232280
0,0.0,96.126,22207.8,4675.5,6.7,12.8159999999999,0,0,12.987,1533232300
0,0.0,95.774,22207.8,4675.5,6.7,11.129,0,0,13.4159999999999,1533232320
0,0.0,95.86,22207.8,4675.5,6.7,10.3,0,0,15.0,1533232340
0,0.0,95.536,22207.8,4675.5,6.7,12.927,0,0,11.724,1533232360
0,0.0,95.895,22207.8,4675.5,6.7,12.0,0,0,13.376,1533232380
0,0.0,95.987,22207.8,4675.5,6.7,12.866,0,0,12.28,1533232400
0,0.0,95.654,22207.8,4675.5,6.7,12.7709999999999,0,0,13.6209999999999,1533232420
0,0.614,94.954,22207.8,4675.5,6.6,12.0,0,0,12.337,1533232440
0,0.0,99.56,22207.8,4675.5,13.193,10.0,0,0,12.917,1533232460
0,0.0,96.647,22207.8,4675.5,43.46,11.117,0,0,11.228,1533232480
0,0.0,92.861,22207.8,4675.5,71.9,12.802,0,0,15.755,1533232500
0,0.0,93.4179999999999,22207.8,4675.5,71.9,12.1759999999999,0,0,15.944,1533232520
0,0.0,93.2629999999999,22207.8,4675.5,71.9,12.262,0,0,17.406,1533232540
0,0.0,93.24,22207.8,4675.5,71.9,12.401,0,0,16.559,1533232560
0,0.0,93.476,22207.8,4675.5,71.9,13.0,0,0,17.0,1533232580
0,0.0,93.075,22207.8,4675.5,71.9,12.1309999999999,0,0,16.359,1533232600
0,0.0,93.3579999999999,22207.8,4675.5,71.9,12.4159999999999,0,0,16.293,1533232620
0,0.0,93.097,22207.8,4675.5,71.9,13.0,0,0,17.843,1533232640
0,0.0,93.133,22207.8,4675.5,71.9,13.335,0,0,15.699,1533232660
0,0.0,93.094,22207.8,4675.5,71.9,12.53,0,0,17.701,1533232680
0,0.0,93.4179999999999,22207.8,4675.5,71.9,19.073,0,0,17.189,1533232700
0,0.0,93.083,22207.8,4675.5,71.9,19.0,0,0,18.1,1533232720
0,0.0,92.892,22207.8,4675.5,71.9,17.729,0,0,16.539,1533232740
0,0.0,93.0,22207.8,4675.5,71.9,19.7629999999999,0,0,16.1609999999999,1533232760
0,0.0,93.046,22207.8,4675.5,71.9,17.077,0,0,16.492,1533232780
0,0.0,92.595,22207.8,4675.5,71.9,17.525,0,0,16.4309999999999,1533232800
0,0.0,92.871,22207.8,4675.5,71.9,19.3529999999999,0,0,17.212,1533232820
0,0.0,92.759,22207.8,4675.5,71.9,19.0,0,0,16.921,1533232840
0,0.0,92.8,22207.8,4675.5,71.9,18.205,0,0,16.877,1533232860
0,0.0,92.5,22207.8,4675.5,71.9,18.0,0,0,16.185,1533232880
0,0.0,92.4179999999999,22207.8,4675.5,71.9,19.184,0,0,16.4,1533232900
0,0.0,92.46,22207.8,4675.5,71.9,18.604,0,0,17.0,1533232920
0,0.0,92.649,22207.8,4675.5,71.9,18.295,0,0,17.186,1533232940
0,0.0,92.863,22207.8,4675.5,71.9,16.628,0,0,17.0,1533232960
0,0.0,92.866,22207.8,4675.5,71.9,16.831,0,0,17.0,1533232980
0,0.0,92.677,22207.8,4675.5,71.9,18.0,0,0,14.977,1533233000
0,0.0,92.326,22207.8,4675.5,71.9,20.494,0,0,16.848,1533233020
0,0.0,92.43,22207.8,4675.5,71.9,18.0,0,0,15.713,1533233040
0,0.0,92.522,22207.8,4675.5,71.9,18.0,0,0,17.733,1533233060
0,0.0,92.341,22207.8,4675.5,71.9,19.752,0,0,16.909,1533233080
0,0.0,92.693,22207.8,4675.5,71.9,18.034,0,0,17.503,1533233100
0,0.0,92.746,22207.8,4675.5,71.9,18.692,0,0,15.985,1533233120
0,0.0,92.889,22207.8,4675.5,71.9,18.982,0,0,18.07,1533233140
0,0.0,92.416,22207.8,4675.5,71.9,18.0,0,0,15.9,1533233160
0,0.0,92.871,22207.8,4675.5,71.9,20.903,0,0,17.484,1533233180
0,0.0,92.641,22207.8,4675.5,71.9,18.589,0,0,17.354,1533233200
0,0.0,92.273,22207.8,4675.5,71.9,17.683,0,0,17.52,1533233220
0,0.0,92.734,22207.8,4675.5,71.9,18.328,0,0,16.236,1533233240
0,0.0,92.421,22207.8,4675.5,71.9,18.0,0,0,17.684,1533233260
0,0.0,92.723,22207.8,4675.5,71.9,19.549,0,0,16.865,1533233280
0,0.0,92.142,22207.8,4675.5,71.9,18.834,0,0,16.192,1533233300
0,0.0,92.756,22207.8,4675.5,71.9,18.0,0,0,16.975,1533233320
0,0.0,92.6,22207.8,4675.5,71.9,17.098,0,0,17.6,1533233340
0,0.0,92.666,22207.8,4675.5,71.9,19.447,0,0,16.882,1533233360
0,0.0,92.336,22207.8,4675.5,71.9,19.644,0,0,16.59,1533233380
0,0.0,92.681,22207.8,4675.5,71.9,17.0,0,0,18.24,1533233400
0,0.0,92.678,22207.8,4675.5,71.9,17.219,0,0,17.86,1533233420
0,0.0,101.402,22207.8,4675.5,71.696,19.955,0,0,18.624,1533233440
0,0.0,103.215,22207.8,4675.5,68.291,15.045,0,0,13.332,1533233460
0,0.0,100.622,22207.8,4675.5,35.774,18.141,0,0,12.355,1533233480
0,0.0,102.582,22207.8,4675.5,17.73,18.0,0,0,13.238,1533233500
0,0.0,98.231,22207.8,4675.5,16.8,18.0,0,0,13.9159999999999,1533233520
0,0.0,97.6,22207.8,4675.5,16.8,19.381,0,0,12.8809999999999,1533233540
0,0.0,97.4379999999999,22207.8,4675.5,16.8,18.379,0,0,13.003,1533233560
0,0.0,97.445,22207.8,4675.5,16.8,17.0359999999999,0,0,13.3,1533233580
0,0.0,97.257,22207.8,4675.5,16.8,19.565,0,0,14.431,1533233600
0,0.0,97.2179999999999,22207.8,4675.5,16.8,17.0,0,0,13.467,1533233620
0,0.0,97.445,22207.8,4675.5,16.8,18.553,0,0,15.0159999999999,1533233640
0,0.0,97.46,22207.8,4675.5,16.8,19.0,0,0,13.8609999999999,1533233660
0,0.0,97.606,22207.8,4675.5,16.8,18.764,0,0,14.841,1533233680
0,0.0,97.2689999999999,22207.8,4675.5,16.8,19.308,0,0,14.0059999999999,1533233700
0,0.0,97.431,22207.8,4675.5,16.8,18.0,0,0,14.029,1533233720
0,0.0,97.193,22207.8,4675.5,16.8,19.0,0,0,13.3,1533233740
0,0.0,97.281,22207.8,4675.5,16.8,19.188,0,0,14.112,1533233760
0,0.0,97.6439999999999,22207.8,4675.5,16.8,20.56,0,0,13.584,1533233780
0,0.0,97.488,22207.8,4675.5,16.8,19.039,0,0,12.8,1533233800
0,0.0,97.8,22207.8,4675.5,16.8,18.794,0,0,12.15,1533233820
0,0.0,97.295,22207.8,4675.5,16.8,19.317,0,0,14.728,1533233840
0,0.0,97.8,22207.8,4675.5,16.8,19.0,0,0,13.3,1533233860
0,0.0,97.736,22207.8,4675.5,16.8,19.639,0,0,13.784,1533233880
0,0.0,97.677,22207.8,4675.5,16.8,20.493,0,0,13.3,1533233900
0,0.0,97.385,22207.8,4675.5,16.8,19.849,0,0,12.967,1533233920
0,0.0,97.5429999999999,22207.8,4675.5,16.8,18.0,0,0,12.2,1533233940
0,0.0,97.341,22207.8,4675.5,16.8,17.864,0,0,13.573,1533233960
0,0.0,97.6,22207.8,4675.5,16.8,18.227,0,0,12.2679999999999,1533233980
0,0.0,97.6,22207.8,4675.5,16.8,19.0,0,0,11.444,1533234000
0,0.0,97.478,22207.8,4675.5,16.8,18.891,0,0,12.472,1533234020
0,0.0,97.906,22207.8,4675.5,16.8,17.676,0,0,13.948,1533234040
0,0.0,97.458,22207.8,4675.5,16.8,18.0,0,0,14.355,1533234060
0,0.0,97.038,22207.8,4675.5,16.8,18.137,0,0,12.464,1533234080
0,0.0,97.704,22207.8,4675.5,16.8,18.467,0,0,13.3,1533234100
0,0.0,97.5,22207.8,4675.5,16.8,19.0,0,0,14.6309999999999,1533234120
0,0.0,97.307,22207.8,4675.5,16.8,17.0,0,0,14.224,1533234140
0,0.0,97.525,22207.8,4675.5,16.8,19.0,0,0,12.927,1533234160
0,0.0,97.0,22207.8,4675.5,16.8,20.0,0,0,13.95,1533234180
0,0.0,97.1139999999999,22207.8,4675.5,16.8,19.0,0,0,13.23,1533234200
0,0.0,97.57,22207.8,4675.5,16.8,19.152,0,0,13.437,1533234220
0,0.0,97.445,22207.8,4675.5,16.8,19.0,0,0,14.503,1533234240
0,0.0,97.42,22207.8,4675.5,16.8,18.801,0,0,12.56,1533234260
0,0.0,97.4,22207.8,4675.5,16.8,21.0,0,0,14.7,1533234280
0,0.0,97.621,22207.8,4675.5,16.8,17.895,0,0,12.947,1533234300
0,0.0,97.3079999999999,22207.8,4675.5,16.8,18.974,0,0,14.177,1533234320
0,0.0,97.22,22207.8,4675.5,16.8,20.0,0,0,15.839,1533234340
0,0.0,97.497,22207.8,4675.5,16.8,17.032,0,0,12.235,1533234360
0,0.0,97.482,22207.8,4675.5,16.8,18.9109999999999,0,0,11.707,1533234380
0,0.0,97.319,22207.8,4675.5,16.8,17.387,0,0,14.4709999999999,1533234400
0,0.0,97.612,22207.8,4675.5,16.8,18.0,0,0,12.859,1533234420
0,0.0,97.797,22207.8,4675.5,16.8,18.0,0,0,13.3909999999999,1533234440
0,0.0,97.38,22207.8,4675.5,16.8,19.601,0,0,12.866,1533234460
0,0.0,97.493,22207.8,4675.5,16.8,17.964,0,0,15.15,1533234480
0,0.0,97.4179999999999,22207.8,4675.5,16.8,19.185,0,0,13.262,1533234500
0,0.0,97.454,22207.8,4675.5,16.8,18.303,0,0,15.044,1533234520
0,0.0,97.381,22207.8,4675.5,16.8,17.189,0,0,14.408,1533234540
0,0.0,97.7679999999999,22207.8,4675.5,16.8,18.162,0,0,14.2,1533234560
0,0.0,97.2689999999999,22207.8,4675.5,16.8,18.31,0,0,13.92,1533234580
0,0.0,97.6,22207.8,4675.5,16.8,19.0,0,0,12.8,1533234600
0,0.0,97.385,22207.8,4675.5,16.8,18.145,0,0,13.997,1533234620
0,0.0,97.181,22207.8,4675.5,16.8,19.482,0,0,13.533,1533234640
0,0.0,97.639,22207.8,4675.5,16.8,16.3059999999999,0,0,12.953,1533234660
0,0.0,97.365,22207.8,4675.5,16.8,19.0,0,0,14.126,1533234680
0,0.0,97.4,22207.8,4675.5,16.8,18.0,0,0,15.357,1533234700
0,0.0,97.509,22207.8,4675.5,16.8,19.382,0,0,15.949,1533234720
0,0.0,97.2,22207.8,4675.5,16.8,21.0469999999999,0,0,15.249,1533234740
0,0.0,97.616,22207.8,4675.5,16.8,16.0,0,0,13.3,1533234760
0,0.0,97.856,22207.8,4675.5,16.8,18.0,0,0,12.995,1533234780
0,0.0,97.201,22207.8,4675.5,16.8,17.009,0,0,13.205,1533234800
0,0.0,97.564,22207.8,4675.5,16.8,17.4109999999999,0,0,15.4959999999999,1533234820
0,0.0,97.4239999999999,22207.8,4675.5,16.8,19.277,0,0,14.32,1533234840
0,0.0,97.434,22207.8,4675.5,16.8,18.0,0,0,12.728,1533234860
0,0.0,97.455,22207.8,4675.5,16.8,20.0,0,0,15.3,1533234880
0,0.0,97.4979999999999,22207.8,4675.5,16.8,19.515,0,0,14.31,1533234900
0,0.0,97.285,22207.8,4675.5,16.8,17.703,0,0,14.104,1533234920
0,0.0,97.5,22207.8,4675.5,16.8,18.0,0,0,13.764,1533234940
0,0.0,97.311,22207.8,4675.5,16.8,21.0,0,0,15.452,1533234960
0,0.0,97.826,22207.8,4675.5,16.8,17.246,0,0,13.529,1533234980
0,0.0,97.732,22207.8,4675.5,16.8,19.0,0,0,15.613,1533235000
0,0.0,97.559,22207.8,4675.5,16.8,19.183,0,0,16.1959999999999,1533235020
0,0.0,98.097,22207.8,4675.5,16.8,18.0,0,0,15.319,1533235040
0,0.0,97.6,22207.8,4675.5,16.8,18.518,0,0,13.6209999999999,1533235060
0,0.0,96.941,22207.8,4675.5,16.8,16.0,0,0,13.388,1533235080
0,0.0,97.452,22207.8,4675.5,16.8,17.485,0,0,15.5159999999999,1533235100
0,0.0,97.314,22207.8,4675.5,16.8,18.292,0,0,14.415,1533235120
0,0.0,97.54,22207.8,4675.5,16.8,19.397,0,0,15.225,1533235140
0,0.0,97.852,22207.8,4675.5,16.8,18.426,0,0,14.112,1533235160
0,0.0,97.744,22207.8,4675.5,16.8,20.255,0,0,14.4279999999999,1533235180
0,0.0,97.5,22207.8,4675.5,16.8,19.0,0,0,12.124,1533235200
0,0.0,97.581,22207.8,4675.5,16.8,18.288,0,0,15.842,1533235220
0,0.0,97.567,22207.8,4675.5,16.8,17.666,0,0,13.967,1533235240
0,0.0,97.4979999999999,22207.8,4675.5,16.8,18.3179999999999,0,0,13.6529999999999,1533235260
0,0.0,97.3,22207.8,4675.5,16.8,20.0,0,0,15.3,1533235280
0,0.0,97.4,22207.8,4675.5,16.8,18.789,0,0,15.174,1533235300
0,0.0,97.45,22207.8,4675.5,16.8,19.749,0,0,15.5759999999999,1533235320
0,0.0,97.327,22207.8,4675.5,16.8,17.0,0,0,15.738,1533235340
0,0.0,97.572,22207.8,4675.5,16.8,17.256,0,0,13.172,1533235360
0,0.0,97.361,22207.8,4675.5,16.8,18.0,0,0,16.233,1533235380
0,0.0,97.839,22207.8,4675.5,16.8,17.407,0,0,13.829,1533235400
0,0.0,97.481,22207.8,4675.5,16.8,18.096,0,0,13.5529999999999,1533235420
0,0.0,97.485,22207.8,4675.5,16.8,18.153,0,0,13.3,1533235440
0,0.0,97.837,22207.8,4675.5,16.8,19.0,0,0,14.189,1533235460
0,0.0,97.475,22207.8,4675.5,16.8,18.877,0,0,15.972,1533235480
0,0.0,97.542,22207.8,4675.5,16.8,18.474,0,0,13.3,1533235500
0,0.0,97.236,22207.8,4675.5,16.8,19.0,0,0,14.904,1533235520
0,0.0,97.744,22207.8,4675.5,16.8,19.56,0,0,12.8159999999999,1533235540
0,0.0,97.2,22207.8,4675.5,16.8,19.991,0,0,13.993,1533235560
0,0.0,97.177,22207.8,4675.5,16.8,18.45,0,0,15.052,1533235580
0,0.0,97.3,22207.8,4675.5,16.8,18.088,0,0,14.297,1533235600
0,0.0,97.416,22207.8,4675.5,16.8,17.235,0,0,15.1429999999999,1533235620
0,0.0,97.527,22207.8,4675.5,16.8,18.73,0,0,14.382,1533235640
0,0.0,97.5489999999999,22207.8,4675.5,16.8,18.0,0,0,15.3,1533235660
0,0.0,97.156,22207.8,4675.5,16.8,18.0,0,0,15.044,1533235680
0,0.0,97.2689999999999,22207.8,4675.5,16.8,19.0,0,0,15.1,1533235700
0,0.0,97.258,22207.8,4675.5,16.8,20.365,0,0,13.3,1533235720
0,0.0,97.038,22207.8,4675.5,16.8,18.624,0,0,14.775,1533235740
0,0.0,97.2989999999999,22207.8,4675.5,16.8,18.005,0,0,13.3,1533235760
0,0.0,97.035,22207.8,4675.5,16.8,18.225,0,0,14.447,1533235780
0,0.0,97.2679999999999,22207.8,4675.5,16.8,19.0,0,0,13.9379999999999,1533235800
0,0.0,97.582,22207.8,4675.5,16.8,18.454,0,0,15.419,1533235820
0,0.0,97.22,22207.8,4675.5,16.8,19.0,0,0,17.169,1533235840
0,0.0,97.243,22207.8,4675.5,16.8,18.566,0,0,15.437,1533235860
0,0.0,97.717,22207.8,4675.5,16.8,17.459,0,0,15.62,1533235880
0,0.0,97.342,22207.8,4675.5,16.8,19.208,0,0,13.091,1533235900
0,0.0,97.41,22207.8,4675.5,16.8,17.3,0,0,17.24,1533235920
0,0.0,97.5329999999999,22207.8,4675.5,16.8,18.0,0,0,13.035,1533235940
0,0.0,97.264,22207.8,4675.5,16.8,18.641,0,0,13.3,1533235960
0,0.0,97.795,22207.8,4675.5,16.8,18.524,0,0,14.7,1533235980
0,0.0,97.6579999999999,22207.8,4675.5,16.8,18.403,0,0,15.57,1533236000
0,0.0,97.5039999999999,22207.8,4675.5,16.8,19.3179999999999,0,0,16.134,1533236020
0,0.0,97.432,22207.8,4675.5,16.8,17.452,0,0,12.913,1533236040
0,0.0,97.5,22207.8,4675.5,16.8,18.114,0,0,13.5279999999999,1533236060
0,0.0,97.202,22207.8,4675.5,16.8,20.0,0,0,13.317,1533236080
0,0.0,97.315,22207.8,4675.5,16.8,16.073,0,0,16.444,1533236100
0,0.0,97.414,22207.8,4675.5,16.8,21.0,0,0,16.4,1533236120
0,0.0,97.573,22207.8,4675.5,16.8,19.0,0,0,15.0759999999999,1533236140
0,0.0,97.385,22207.8,4675.5,16.8,19.425,0,0,14.329,1533236160
0,0.0,97.5339999999999,22207.8,4675.5,16.8,17.553,0,0,13.0759999999999,1533236180
0,0.0,97.21,22207.8,4675.5,16.8,17.737,0,0,14.774,1533236200
0,0.0,97.273,22207.8,4675.5,16.8,18.577,0,0,15.6459999999999,1533236220
0,0.0,97.6,22207.8,4675.5,16.8,18.963,0,0,14.088,1533236240
0,0.0,97.053,22207.8,4675.5,16.8,20.0,0,0,15.74,1533236260
0,0.0,97.625,22207.8,4675.5,16.8,19.247,0,0,13.8609999999999,1533236280
0,0.0,97.457,22207.8,4675.5,16.8,19.0,0,0,16.745,1533236300
0,0.0,97.514,22207.8,4675.5,16.8,19.0,0,0,13.3,1533236320
0,0.0,97.603,22207.8,4675.5,16.8,19.0,0,0,13.3,1533236340
0,0.0,97.327,22207.8,4675.5,16.8,18.548,0,0,14.337,1533236360
0,0.0,97.346,22207.8,4675.5,16.8,20.0,0,0,15.863,1533236380
0,0.0,97.1589999999999,22207.8,4675.5,16.8,17.408,0,0,14.485,1533236400
0,0.0,97.64,22207.8,4675.5,16.8,19.1029999999999,0,0,13.3,1533236420
0,0.0,98.148,22207.8,4675.5,16.8,17.522,0,0,14.0309999999999,1533236440
0,0.0,97.6,22207.8,4675.5,16.8,18.0,0,0,12.242,1533236460
0,0.0,98.189,22207.8,4675.5,16.8,19.773,0,0,13.527,1533236480
0,0.0,97.905,22207.8,4675.5,16.8,19.952,0,0,15.204,1533236500
0,0.0,97.481,22207.8,4675.5,16.8,19.397,0,0,14.532,1533236520
0,0.0,97.634,22207.8,4675.5,16.8,19.335,0,0,14.635,1533236540
0,0.0,97.579,22207.8,4675.5,16.8,19.413,0,0,16.297,1533236560
0,0.0,97.745,22207.8,4675.5,16.8,17.375,0,0,14.152,1533236580
0,0.0,97.98,22207.8,4675.5,16.8,18.0,0,0,13.3,1533236600
0,0.0,97.8,22207.8,4675.5,16.8,18.0,0,0,13.386,1533236620
0,0.0,97.86,22207.8,4675.5,16.8,19.198,0,0,16.118,1533236640
0,0.0,97.9,22207.8,4675.5,16.8,17.3529999999999,0,0,17.194,1533236660
0,0.0,97.605,22207.8,4675.5,16.8,19.849,0,0,15.9,1533236680
0,0.0,97.572,22207.8,4675.5,16.8,18.906,0,0,13.545,1533236700
0,0.0,97.699,22207.8,4675.5,16.8,20.994,0,0,13.306,1533236720
0,0.0,98.007,22207.8,4675.5,16.8,18.135,0,0,12.834,1533236740
0,0.0,98.085,22207.8,4675.5,16.8,19.979,0,0,13.33,1533236760
0,0.0,97.607,22207.8,4675.5,16.8,18.0,0,0,15.4029999999999,1533236780
0,0.0,97.9679999999999,22207.8,4675.5,16.8,18.0,0,0,14.3159999999999,1533236800
0,0.0,97.8879999999999,22207.8,4675.5,16.8,19.039,0,0,17.6,1533236820
0,0.0,97.414,22207.8,4675.5,16.8,17.0,0,0,13.625,1533236840
0,0.0,97.8,22207.8,4675.5,16.8,19.0,0,0,17.271,1533236860
0,0.0,97.624,22207.8,4675.5,16.8,18.521,0,0,13.984,1533236880
0,0.0,98.1679999999999,22207.8,4675.5,16.8,18.677,0,0,16.045,1533236900
0,0.0,97.874,22207.8,4675.5,16.8,19.565,0,0,13.3,1533236920
0,0.0,97.709,22207.8,4675.5,16.8,20.0,0,0,15.379,1533236940
0,0.0,98.06,22207.8,4675.5,16.8,18.099,0,0,16.4,1533236960
0,0.0,97.744,22207.8,4675.5,16.8,18.662,0,0,16.025,1533236980
0,0.0,98.126,22207.8,4675.5,16.8,17.741,0,0,16.715,1533237000
0,0.0,97.797,22207.8,4675.5,16.8,18.343,0,0,14.9059999999999,1533237020
0,0.0,97.545,22207.8,4675.5,16.8,20.0,0,0,13.3,1533237040
0,0.0,97.736,22207.8,4675.5,16.8,19.574,0,0,15.534,1533237060
0,0.0,97.861,22207.8,4675.5,16.8,18.0,0,0,17.3759999999999,1533237080
0,0.0,97.904,22207.8,4675.5,16.8,17.98,0,0,17.6,1533237100
0,0.0,97.993,22207.8,4675.5,16.8,18.069,0,0,12.339,1533237120
0,0.0,98.072,22207.8,4675.5,16.8,19.861,0,0,19.3,1533237140
0,0.0,97.32,22207.8,4675.5,16.8,20.0,0,0,13.3,1533237160
0,0.0,97.89,22207.8,4675.5,16.8,17.033,0,0,15.28,1533237180
0,0.0,97.961,22207.8,4675.5,16.8,18.099,0,0,13.497,1533237200
0,0.0,97.598,22207.8,4675.5,16.8,19.023,0,0,15.886,1533237220
0,0.0,97.687,22207.8,4675.5,16.8,16.086,0,0,12.822,1533237240
0,0.0,97.8489999999999,22207.8,4675.5,16.8,18.169,0,0,13.3,1533237260
0,0.0,97.6,22207.8,4675.5,16.8,18.925,0,0,15.383,1533237280
0,0.0,97.507,22207.8,4675.5,16.8,19.933,0,0,15.337,1533237300
0,0.0,97.559,22207.8,4675.5,16.8,19.281,0,0,16.209,1533237320
